price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,longitude,latitude,has_basement,was_renovated,age
5.4909155197702715,4.0,2.5,3110,6142,2.0,0,0,3,3110,-122.11107248017,47.703229885958,0,1,10
5.063498783653324,5.0,3.0,2100,7715,1.0,0,0,3,1250,-122.31939405777,47.486701767179,1,1,1
5.443274571891216,3.0,1.5,2020,11358,1.0,0,0,4,1190,-122.185398662292,47.664049328668,1,0,58
5.893581912440866,4.0,1.75,2350,11914,1.0,0,0,4,2350,-122.229145091054,47.53916464396,0,1,53
5.6664056531944675,4.0,2.25,3290,12329,1.5,0,0,4,3290,-122.216129223799,47.563737668646,0,0,46
4.938294754643225,5.0,2.25,2180,7813,2.0,0,0,3,2180,-122.051019268063,47.365116079974,0,0,28
5.9625425575620605,2.0,2.25,1290,1334,3.0,0,0,3,1290,-122.382039495755,47.671692681167,0,0,7
4.9321059004503605,3.0,1.0,1460,9750,1.0,0,0,4,1460,-122.144129679624,47.324644559773,0,0,45
5.329943722107729,2.0,1.0,1290,2828,2.0,0,0,3,1290,-122.02511756158,47.696922049236,0,0,6
5.917119230914778,4.0,2.5,2350,3150,1.5,0,0,4,1690,-122.334912352869,47.66045939633,1,0,104
5.752219842914406,3.0,1.0,1080,8100,1.0,0,0,4,1080,-122.307457763164,47.776368446615,0,1,59
5.558475222886863,4.0,2.5,2670,13463,2.0,0,0,4,2670,-122.01894576413,47.562961570554,0,0,25
5.371244517583229,4.0,3.25,3680,5759,2.0,0,0,3,2840,-122.067416740328,47.536797010248,1,0,11
5.393359202270501,3.0,1.75,1440,8040,1.0,0,0,3,960,-122.305841403242,47.712327771683,1,1,63
5.565704680317571,4.0,1.75,1940,4800,1.0,0,0,5,1030,-122.314085925583,47.605462765178,1,1,92
5.664695085948154,3.0,1.0,1280,9898,1.0,0,0,3,1280,-122.163568261917,47.767490071644,0,1,46
5.765043819632719,3.0,2.75,2980,27144,1.5,1,2,5,2180,-122.35204515295231,47.45636699149643,1,0,97
5.086513911771824,3.0,1.0,970,8580,1.0,0,0,3,970,-122.310808723083,47.336630331456,0,1,55
5.670224057435402,4.0,3.0,2110,5000,1.5,0,2,4,1640,-122.390892000717,47.519546699353,1,0,84
5.651730238955303,2.0,2.5,1480,1369,3.0,0,0,3,1480,-122.120486433134,47.675518154387,0,0,5
5.617809519359053,2.0,1.0,700,10540,1.0,0,0,3,700,-122.335687099766,47.437728688393,0,0,61
5.8231554665125485,3.0,2.0,2700,6120,1.0,0,0,4,1350,-122.327810427125,47.672912755893,1,0,52
6.326041979297502,4.0,3.25,2330,9687,2.0,0,3,3,2330,-122.283684801948,47.626045472876,0,0,96
5.989821185694678,5.0,1.75,3380,20021,1.0,0,0,4,1690,-122.211779095877,47.639303653128,1,0,51
5.78098090451748,4.0,2.75,2600,2750,1.5,0,0,3,1620,-122.356993232052,47.640601495241,1,0,78
5.400820863635825,2.0,1.75,1360,8100,1.0,0,0,3,860,-122.359511823253,47.72896453171,1,0,39
5.207597355207524,4.0,2.5,2780,6369,1.0,0,0,3,1590,-122.216474189891,47.728378069937,1,0,36
4.48863636973214,3.0,1.0,1250,53143,1.0,0,0,5,1250,-122.051243009793,47.424078246789,0,0,69
5.65505719387798,3.0,2.5,2620,8950,2.0,0,0,3,2620,-122.119457640438,47.551881675018,0,0,22
5.058131264308942,3.0,1.5,1350,7620,1.0,0,0,5,1350,-122.349979171207,47.457457273624,0,0,73
5.642793203029772,4.0,3.0,2400,3340,1.0,0,0,4,1200,-122.364267421424,47.664438679592,1,0,50
5.587302936903262,4.0,2.5,2760,5000,1.5,0,0,5,1680,-122.370849680894,47.6724126799,1,1,86
5.991521548740687,4.0,2.25,3070,16028,1.0,0,3,3,1870,-122.228098051143,47.52652532862,1,0,38
5.711984043769619,2.0,1.75,2040,28593,1.5,1,3,4,2040,-122.465847992078,47.397826712291,0,1,95
5.877545857274059,4.0,2.0,1770,6000,2.0,0,0,5,1770,-122.401005609316,47.648843635247,0,1,103
5.8948921096735285,4.0,3.75,3490,9170,2.0,0,0,3,3490,-122.201390431535,47.599028363947,0,1,2
5.897848714219417,2.0,1.5,830,1333,2.0,0,0,3,830,-122.381583046059,47.551594494633,0,0,9
5.9336516574407625,2.0,2.5,980,895,2.0,0,0,3,670,-122.38619850244,47.587890735029,1,0,5
6.005018769023901,3.0,2.5,1570,1433,3.0,0,0,3,1570,-122.336135266965,47.685602161799,0,0,4
5.759449574298744,4.0,3.25,3270,5187,2.0,0,0,3,3110,-122.132832977954,47.696125095455,1,0,0
5.18355061067601,4.0,2.5,2160,6223,2.0,0,0,3,2160,-122.042226269923,47.349279423422,0,0,4
5.771820961323514,4.0,3.75,3280,11000,2.0,0,0,3,2320,-122.200680661569,47.685545119607,1,0,6
4.915713927583134,4.0,2.5,3360,7685,2.0,0,0,3,3360,-122.11102195105,47.437238373774,0,0,13
5.5656144993355525,5.0,2.75,3150,7119,2.0,0,0,3,3150,-122.150717140647,47.676842453639,0,1,1
5.847316619129196,3.0,3.5,1810,1846,2.0,0,0,4,1440,-122.304945886373,47.607110912492,1,0,5
5.47475179849505,4.0,2.5,2740,7140,2.0,0,0,3,2740,-122.021294046325,47.633212247152,0,0,21
4.838868802155555,5.0,4.75,3830,35000,1.0,0,0,3,2130,-122.078054056685,47.759170949472,1,0,38
5.473547485238831,3.0,3.25,3190,5283,2.0,0,0,3,3190,-122.001931223029,47.553579854612,0,0,7
5.28190685186758,3.0,2.25,2350,10450,1.0,0,0,3,1390,-122.258952675145,47.743289050948,1,1,37
4.677602024561606,4.0,2.25,2510,8165,1.0,0,0,4,1610,-122.370628274403,47.308835386462,1,0,42
5.757248011191116,2.0,2.0,1680,4950,1.0,0,0,3,1680,-122.0220172534,47.719130589224,0,0,8
5.5410862834088315,3.0,2.0,1770,6610,1.0,0,0,4,960,-122.342666167983,47.769591178148,1,1,60
5.584013523420059,3.0,1.0,1090,7315,1.0,0,0,5,1090,-122.165091146209,47.493889140837,0,0,33
4.830646236502596,5.0,2.5,3001,5710,2.0,0,0,3,3001,-122.176804900269,47.373138460731,0,0,8
5.371966049571182,5.0,3.0,2450,4591,2.0,0,0,3,2450,-122.3876390053,47.681793534098,0,0,20
5.376367892978137,3.0,3.25,3610,59677,2.0,0,0,3,2440,-122.087983146087,47.547297695589,1,0,11
5.503070626083898,4.0,2.0,2250,7500,1.0,0,0,5,1200,-122.157419828647,47.588675533726,1,0,58
6.046838215114295,3.0,1.5,1240,7735,1.0,0,0,4,1240,-122.121988531573,47.601300086674,0,1,57
5.630767619377515,4.0,2.0,2260,6000,1.0,0,0,3,1430,-122.298119044698,47.686966879791,1,1,56
5.631177482387303,4.0,1.75,2090,8164,1.0,0,0,4,1070,-122.154970803177,47.671357606881,1,0,51
4.806371793596755,5.0,1.75,2020,7902,1.0,0,0,3,1220,-122.327563490023,47.509955731901,1,1,52
5.360045820694054,3.0,1.75,1960,5000,1.0,0,0,5,980,-122.3170706704,47.557745233509,1,1,103
6.4107861997966875,5.0,2.25,3120,16672,2.0,0,0,4,3120,-122.219229573732,47.645982807811,0,0,45
5.198497031265826,3.0,1.5,1250,7500,1.0,0,0,3,1250,-122.214130130122,47.371636851901,0,1,47
5.265884303344984,3.0,2.25,1490,9600,1.0,0,0,4,1170,-121.977140389698,47.7374809733,1,0,27
5.625964318897414,6.0,3.0,2890,2370,2.5,0,0,3,2290,-122.322990891104,47.622265104944,1,1,108
4.846463813096597,3.0,1.0,1900,33888,1.5,0,0,4,1900,-122.27102908186,47.273591918092,0,1,72
5.865860830925366,3.0,1.75,1680,2400,1.0,0,0,5,870,-122.29999956269,47.615447682196,1,1,92
5.845940345101734,3.0,2.5,2030,8398,2.0,0,0,4,2030,-122.093893568458,47.627098888282,0,0,39
4.852072041121804,4.0,2.5,3740,8700,1.0,0,0,3,2260,-122.117159376724,47.458546483562,1,1,10
5.899689251472973,3.0,1.75,1580,11750,1.0,0,0,4,1180,-122.264908001919,47.536911084008,1,1,63
6.073381038342239,3.0,2.25,1780,6120,1.5,0,0,4,1390,-122.285216399279,47.602786366301,1,0,87
5.143589597159702,2.0,1.0,910,6232,1.0,0,0,3,910,-122.272467831739,47.532678676456,0,1,71
5.0806818738035515,7.0,4.0,3440,8100,2.0,0,0,3,3440,-122.349683963105,47.697881624795,0,1,44
5.918059245795154,3.0,2.5,1740,13750,2.0,0,0,4,1740,-122.092708469053,47.625111201712,0,0,39
4.923409990482642,5.0,2.5,3400,8970,1.0,0,0,4,1700,-122.335385238747,47.73583689417,1,0,55
5.479122622824027,4.0,3.25,4400,16625,2.0,0,0,3,4400,-121.96901315828,47.58769530184,0,0,11
5.165524862214491,3.0,2.5,2010,14298,2.0,0,0,3,2010,-122.471403704618,47.506874268405,0,1,37
5.389442349766835,4.0,2.25,2710,38180,2.0,0,0,4,2710,-122.096469201077,47.769732274371,0,0,37
6.180172897549613,4.0,2.5,5300,26211,2.0,1,2,2,4570,-122.269034755737,47.660482688823,1,0,91
6.306874093530499,3.0,1.5,1310,3880,1.0,0,0,3,1090,-122.391992956567,47.681563959381,1,1,58
4.7569003563268195,4.0,1.5,1950,12559,1.5,0,0,3,1950,-122.281723720999,47.436388112012,0,1,75
5.381491261608361,3.0,1.0,1040,6535,1.0,0,0,3,1040,-122.30601884197,47.491199409713,0,1,67
5.760521160599409,3.0,1.75,1090,7200,1.0,0,0,3,1090,-122.179904766322,47.722644064877,0,1,46
5.871684326096284,2.0,0.75,650,5360,1.0,0,0,4,650,-122.335473870642,47.72725227189,0,0,83
5.565038032470127,3.0,2.0,1480,6600,1.0,0,2,3,740,-122.385032953803,47.508210717031,1,1,71
4.744271480904736,2.0,1.0,790,2640,1.0,0,0,3,790,-122.178196825805,47.734652842538,0,1,41
5.491302834964319,4.0,2.5,3560,11119,1.0,0,2,3,2290,-122.189499081866,47.645407187636,1,0,28
5.420534999272286,4.0,2.5,3000,5548,2.0,0,0,3,3000,-122.188073598508,47.539980075442,0,0,8
5.636108830845506,4.0,2.5,3490,7494,2.0,0,3,3,3490,-122.127516273113,47.558829913479,0,0,14
5.812138499293826,3.0,1.75,2340,10495,1.0,0,0,4,2340,-122.22598533324,47.538805770913,0,0,47
5.4171772632588135,3.0,1.75,1650,8254,1.0,0,0,5,1060,-122.304428641701,47.759828851071,1,0,63
5.840012113771703,3.0,2.0,1940,5820,1.5,0,0,5,1150,-122.361128136514,47.663709679286,1,0,70
5.293039533639664,5.0,3.0,3410,9600,1.0,0,0,4,1870,-122.103606356833,47.635612422157,1,0,46
5.895980375559784,3.0,1.0,1710,4050,1.5,0,0,3,1710,-122.330975040557,47.673271923657,0,1,105
6.002119262331268,4.0,1.5,2740,4000,2.0,0,0,5,1930,-122.352071562546,47.634154747431,1,0,109
5.8888779583328805,3.0,2.75,1250,892,2.0,0,0,3,1040,-122.386567666739,47.582938562033,1,0,4
5.218589235240507,3.0,2.25,2450,42180,1.0,0,0,4,2450,-122.111741918685,47.354579620244,0,1,36
5.751332083800176,3.0,1.75,1690,8190,1.0,0,0,4,1690,-122.171978584797,47.585980096934,0,1,56
5.78886178698014,4.0,1.75,1950,13320,1.0,0,0,4,1370,-122.139807614456,47.619411657333,1,0,45
5.538416787851085,5.0,2.0,2290,7125,1.0,0,0,3,1190,-122.118953233216,47.634234714726,1,1,50
6.133269298958929,5.0,3.25,3370,17458,1.0,0,2,5,2000,-122.229791450735,47.558511200626,1,0,32
5.570128750390447,3.0,1.0,1090,8640,1.0,0,0,4,1090,-122.355162341294,47.459327775391,0,0,41
5.756141027784666,3.0,1.0,1190,9486,1.0,0,0,4,1190,-122.338614981737,47.432079097615,0,1,61
5.985447899761882,5.0,4.25,3530,7924,2.0,0,0,3,3530,-122.243028411934,47.590556112961,0,0,13
5.965861798246996,3.0,1.0,1440,5000,2.0,0,0,3,1440,-122.354286778038,47.673967472323,0,1,104
5.229930471315534,4.0,1.75,2180,13529,1.0,0,0,3,1090,-122.294163086786,47.751146225034,1,1,58
5.683266117538173,4.0,1.0,1410,6000,1.0,0,0,3,810,-122.372497214154,47.567008931529,1,1,89
5.000498621096144,3.0,2.5,1950,8251,2.0,0,0,3,1950,-122.281128942412,47.342913687501,0,1,24
5.84839931536881,5.0,3.25,4860,23723,2.0,0,2,4,3820,-122.215103333275,47.577588000965,1,0,25
4.916633494936351,3.0,1.0,1660,7210,1.0,0,0,3,1100,-122.281286236603,47.339665718967,1,1,51
5.440235256578264,3.0,1.0,1390,12823,1.0,0,0,4,1390,-122.075152253389,47.742979288766,0,0,46
5.480175853178588,3.0,2.0,1350,14200,1.0,0,0,3,1350,-121.972129730346,47.731803901436,0,0,25
5.923049239891109,3.0,2.0,1530,5401,1.0,0,0,4,1530,-122.304191396258,47.685978365997,0,0,77
5.905747965009901,3.0,1.5,1270,5112,1.0,0,0,3,1270,-122.288137190414,47.67584167063,0,1,64
5.319447680888281,4.0,2.25,2140,6355,2.0,0,0,3,2140,-121.878974140236,47.536929995718,0,0,12
5.509705822145367,4.0,2.5,2040,5616,2.0,0,0,3,2040,-122.238186450229,47.773757024724,0,1,2
5.212460967781389,3.0,3.5,2876,5086,2.0,0,0,3,2360,-122.173442939509,47.751522561167,1,0,7
5.8089784198110195,3.0,2.5,1580,1161,2.0,0,0,3,1010,-122.298652851344,47.620376944875,1,0,6
5.273602694890837,4.0,3.5,3400,5196,2.0,0,0,3,3400,-121.884199498951,47.516716090668,0,1,2
5.514070036095805,4.0,2.5,3520,6773,2.5,0,0,3,2650,-122.390541245662,47.531570443731,1,0,8
5.687374080428037,4.0,2.5,2210,4861,2.0,0,0,3,2210,-122.363611521764,47.695996785896,0,1,1
5.20402638045096,4.0,2.5,2790,5602,2.0,0,0,3,2790,-122.150694708035,47.495774779886,0,0,5
5.431913412254917,3.0,2.5,1450,5008,1.0,0,0,3,840,-122.357078892584,47.544295878614,1,0,7
5.475016149249253,4.0,1.75,1620,4980,1.0,0,0,4,860,-122.340691470499,47.701678977247,1,1,67
5.528713244575834,3.0,1.5,1220,1086,3.0,0,0,3,1220,-122.353873889544,47.705020488868,0,0,7
5.6131281063880705,3.0,1.75,2000,5000,1.0,0,0,4,1110,-122.399280102242,47.685156452051,1,0,93
6.048256962979352,4.0,2.5,2190,7350,2.5,0,0,5,2190,-122.23571192835,47.579556625595,0,0,56
5.6569115202565206,4.0,1.75,1900,8250,1.0,0,0,4,950,-122.147320034049,47.576613934152,1,1,59
6.156106221986735,3.0,1.0,1700,4400,1.5,0,0,4,1700,-122.291536581015,47.611730750867,0,1,108
5.5016438022721355,5.0,2.5,2540,3832,2.0,0,0,5,1760,-122.39821955334,47.683633258925,1,0,85
5.014445689129384,2.0,1.0,1170,8925,1.0,0,2,3,1170,-122.321626354487,47.401922297736,0,1,103
4.8610575240030185,5.0,5.0,5774,31675,1.0,0,2,3,4490,-122.322784520603,47.346356297054,1,0,30
5.098254452806174,3.0,2.25,2120,15003,2.0,0,0,3,2120,-122.119485404124,47.474206100821,0,0,30
5.463929433626963,3.0,1.75,2170,26460,1.0,0,0,3,1450,-122.043674157602,47.614897574085,1,0,28
5.381400971904757,4.0,2.75,2450,15002,1.0,0,0,5,2450,-122.342144505169,47.426595153306,0,0,40
5.404606022778685,2.0,1.0,700,5200,1.0,0,0,5,700,-122.175122491729,47.492828104959,0,1,62
5.01355238356524,3.0,2.5,1780,7214,1.0,0,0,4,1400,-122.182086988413,47.366784581934,1,0,28
4.941835454170564,3.0,2.0,1850,8250,1.0,0,0,4,1150,-122.209080706504,47.306728474134,1,0,62
5.134561253920594,3.0,2.0,1570,5706,1.0,0,0,3,1570,-122.188367631523,47.315758510563,0,1,16
5.668302559602594,3.0,1.0,1290,5500,1.0,0,0,3,980,-122.390250156645,47.526453814048,1,1,63
5.295961652855578,5.0,2.0,1700,7314,1.0,0,0,3,1000,-122.305037688968,47.547926090588,1,1,58
6.22175934382263,2.0,1.5,1159,4800,1.0,0,0,3,1159,-122.399430676592,47.658332351456,0,1,66
5.58136031651355,3.0,2.75,1850,9600,1.5,0,0,5,1850,-122.226189298813,47.725639723287,0,0,49
6.1805587525742585,2.0,1.0,840,3522,1.0,0,0,3,840,-122.39955224717608,47.64822324898271,0,1,67
5.401309102529864,3.0,2.5,1690,1618,2.0,0,0,3,1150,-122.0061070989515,47.558592810481265,1,0,0
5.691163506791597,3.0,1.0,1050,9876,1.0,0,0,3,1050,-122.261534054164,47.762878341748,0,0,61
5.9539851740844165,3.0,1.75,1400,3825,1.5,0,0,4,1100,-122.393060158934,47.678907337807,1,0,110
6.309953928214934,3.0,2.5,2550,7200,2.0,0,2,3,2550,-122.288344889507,47.599584764649,0,1,33
5.154923837938828,3.0,2.5,1840,5011,2.0,0,0,3,1840,-122.02979429752082,47.36797034332757,0,1,2
5.699337582494538,3.0,1.5,2360,6750,2.0,0,0,5,1930,-122.332467825845,47.692400013955,1,0,88
5.534306628726197,4.0,2.5,2240,14667,2.0,0,0,4,2240,-122.160983349519,47.528304141404,0,0,25
5.593884933273808,4.0,2.5,2700,4004,2.0,0,0,3,2700,-121.994660566772,47.552004816047,0,1,10
5.537801920963147,3.0,2.5,3030,30007,1.5,0,0,4,3030,-122.03576730887,47.742705262682,0,0,22
5.923393381866835,3.0,1.75,1830,5120,1.5,0,2,5,1830,-122.311474523607,47.60459084981,0,0,111
4.993125531670742,3.0,2.5,2220,6049,2.0,0,0,4,2220,-122.182520396978,47.397276082463,0,0,24
5.563786852667488,3.0,2.5,2090,7640,1.0,0,0,3,1360,-122.338311179299,47.736385359971,1,1,52
5.796437617816474,3.0,1.75,1600,6120,1.5,0,0,3,1600,-122.290584529876,47.683582644175,0,1,90
5.204525933361503,4.0,1.75,2010,8625,1.0,0,0,4,1340,-122.34298863063535,47.733844739722585,1,1,57
6.165987197035441,2.0,1.0,830,4000,1.0,0,0,3,830,-122.379041238417,47.692584779606,0,1,59
5.063948106755641,4.0,2.5,2010,7226,2.0,0,0,3,2010,-122.210401725781,47.258843677572,0,0,19
5.783092313114085,3.0,1.0,1050,5402,1.5,0,0,4,1050,-122.310680825192,47.587081459521,0,1,108
5.425154893532109,4.0,2.5,2150,39449,1.0,0,0,3,1420,-121.892314598468,47.55333732539,1,0,36
5.231357311210506,3.0,1.0,860,11900,1.0,0,0,4,860,-122.186029533686,47.357495816888,0,0,51
5.707110264748875,3.0,2.5,3100,20553,1.0,0,0,3,3100,-122.377541177535,47.763327248198,0,1,60
4.847046273538637,3.0,1.0,1100,17334,1.0,0,0,3,1100,-122.270901565174,47.300158974639,0,0,36
5.730436820769345,3.0,1.5,1830,8000,1.0,0,0,4,1830,-122.122194166959,47.602045846665,0,1,57
5.481471909645883,2.0,1.75,1250,34395,1.0,0,0,4,1250,-122.316198561936,47.279975907874,0,1,64
5.641088405317277,3.0,2.5,1820,4883,2.0,0,0,3,1820,-122.223967166663,47.736136485263,0,0,9
5.4796216596932465,3.0,2.0,2090,42689,1.5,0,0,3,2090,-121.943336987032,47.349257566718,0,1,55
5.13887493227501,3.0,3.5,2100,12384,2.0,0,0,3,2100,-122.262630442375,47.469141921344,0,0,34
5.320388025127498,4.0,2.5,2310,14023,2.0,0,0,3,2310,-121.96395190175,47.735109988149,0,0,23
5.8524535363053545,4.0,2.25,2060,5649,1.0,0,0,5,1360,-122.40691013486,47.649576477241,1,0,73
5.5276786838942265,4.0,2.25,4470,60373,2.0,0,0,3,4470,-122.126339390351,47.728661687046,0,1,26
5.6236694833883325,3.0,1.0,1660,7500,1.0,0,0,4,1060,-122.306172724654,47.71035584428,1,1,74
5.539470986883893,5.0,4.5,3810,8019,2.0,0,0,3,3810,-122.057611110619,47.591371903109,0,0,6
4.982128544887868,3.0,1.75,2110,10200,2.0,0,0,4,2110,-122.154078897267,47.475317606466,0,0,48
5.43857450825104,2.0,2.0,2370,217800,1.5,0,0,3,1600,-122.04319443065361,47.51680272959065,1,0,22
5.156689471166899,3.0,2.25,1970,3716,2.0,0,0,3,1970,-122.167140608942,47.490631452724,0,0,17
5.550304083412205,4.0,2.5,2470,33305,2.0,0,0,3,2470,-121.991115747888,47.630635294839,0,0,21
5.349293042932762,3.0,1.0,1480,7830,1.0,0,0,3,1480,-122.336362429575,47.770488984753,0,1,62
5.050182573100183,5.0,3.0,2257,10117,1.0,0,0,3,1363,-122.284047918394,47.452797090562,1,0,9
5.949525857887652,2.0,1.0,700,6000,1.0,0,0,4,700,-122.316344821131,47.751077005216,0,1,65
4.973682763317611,4.0,2.0,1630,9010,1.0,0,0,4,1050,-122.196332199995,47.316876679686,1,0,39
5.378714350996158,4.0,2.5,3430,10157,2.0,0,0,3,3430,-122.158228836763,47.722563741646,0,0,14
5.615492639509453,5.0,1.75,2220,6000,1.5,0,0,3,1420,-122.383435872396,47.647044783716,1,1,91
5.120493144254257,3.0,1.75,1340,7473,1.0,0,0,4,1340,-122.206512703276,47.308882758902,0,0,41
6.014114258068553,2.0,1.0,980,2130,1.0,0,0,4,860,-122.365870989336,47.677534371712,1,1,96
5.742531003201383,3.0,2.5,2580,13096,2.0,0,0,3,2580,-122.144401688395,47.661737132141,0,0,28
4.74016351394851,4.0,2.5,2230,4541,2.0,0,0,3,2230,-122.099969678519,47.385057159564,0,0,8
6.137745917028099,4.0,2.0,2290,11137,1.0,0,0,4,2290,-122.202220181804,47.588902057871,0,1,59
5.476861958311282,3.0,1.0,1260,8280,1.0,0,0,3,1260,-122.300559611036,47.700195315363,0,0,68
5.921642250110119,4.0,2.75,1680,11180,1.0,0,0,4,1680,-122.128185351536,47.655591654139,0,0,48
5.4023958107033065,4.0,3.25,3200,7081,2.0,0,0,3,3200,-121.990279594621,47.588251414682,0,1,10
5.6599858461056005,4.0,2.5,3320,7644,2.0,0,0,3,3320,-122.106079002435,47.554104332263,0,0,19
4.935609221805136,4.0,2.5,3040,24123,2.0,0,0,3,3040,-122.216156945746,47.266681147104,0,0,15
5.395368121181347,4.0,2.75,2270,7375,1.0,0,0,4,1290,-122.167625170239,47.722890775142,1,0,41
5.047540349064353,3.0,2.5,2910,17172,2.0,0,0,3,2910,-122.330831362968,47.278725696337,0,0,25
5.944053411720802,5.0,2.25,2510,9887,2.0,0,0,3,2510,-122.222744460835,47.53432454662,0,1,42
5.161277522351247,2.0,1.0,1240,7200,1.0,0,0,3,1240,-122.282359893474,47.497056679425,0,1,47
5.138030326655602,3.0,2.75,2580,5200,2.0,0,0,3,2580,-122.151090971908,47.495881062128,0,0,6
5.7492511465088985,3.0,2.75,2470,3600,2.0,0,0,3,2470,-121.993776883524,47.541370837327,0,0,7
5.521387595418621,4.0,3.5,4910,9444,1.5,0,0,3,3110,-122.06581888821,47.649639640127,1,0,7
5.0304495235991755,3.0,2.5,1690,5025,2.0,0,0,3,1690,-122.346445471072,47.277843236694,0,0,11
5.58164846938746,4.0,2.5,2240,12032,1.0,0,0,3,2240,-122.017829761939,47.614298176733,0,1,31
